method,workload,failure,repetition,response_time,reliability,service_availability,active_replica_count,network_transfer_volume,replication_transfer_volume,algorithm_decision_time
EIMORM,W02,F3,rep-25,0.4169697416533331,1.0,0.9966435185185186,360,3650722201600,904090615808,5664.791751245502
EIMORM,W02,F3,rep-26,0.40623232341333315,1.0,0.9966435185185186,348,3650722201600,870804619264,7376.712621698971
EIMORM,W02,F3,rep-27,0.38833662634666655,1.0,0.9966435185185186,355,3650722201600,875099586560,5633.183170109987
EIMORM,W02,F3,rep-28,0.3847574869333332,1.0,0.9966435185185186,355,3650722201600,870804619264,5606.547884977772
EIMORM,W02,F3,rep-29,0.3981792597333333,1.0,0.9966435185185186,359,3650722201600,898721906688,5656.66070804582
EIMORM,W02,F3,rep-30,0.3856522717866665,1.0,0.9966435185185186,357,3650722201600,887984488448,5625.781157650636
EIMORM,W02,F4,rep-01,0.40175839914666645,1.0,0.9966435185185186,358,3650722201600,896574423040,5632.1228758461075
EIMORM,W02,F4,rep-02,0.39012619605333315,0.95,0.9572916666666669,359,3650722201600,896574423040,5675.920716923429
EIMORM,W02,F4,rep-03,0.40265318399999983,1.0,0.9966435185185186,357,3650722201600,891205713920,7573.969273871626
EIMORM,W02,F4,rep-04,0.4089166779733332,1.0,0.9966435185185186,359,3650722201600,897648164864,5758.936149941292
EIMORM,W02,F4,rep-05,0.3981792597333333,1.0,0.9966435185185186,360,3650722201600,904090615808,5635.686872003134
EIMORM,W02,F4,rep-06,0.40265318399999994,1.0,0.9966435185185186,358,3650722201600,893353197568,5674.351384252077
EIMORM,W02,F4,rep-07,0.4169697416533332,0.95,0.9572916666666669,360,3650722201600,906238099456,5694.331525082816
EIMORM,W02,F4,rep-08,0.3883366263466665,1.0,0.9966435185185186,355,3650722201600,875099586560,5661.81320558826
EIMORM,W02,F4,rep-09,0.3767044232533333,1.0,0.9966435185185186,356,3650722201600,881542037504,8321.090365745476
EIMORM,W02,F4,rep-10,0.4428588500764444,0.9375,0.8751157407407409,360,3446711255040,903016873984,5697.223152950755
EIMORM,W02,F4,rep-11,0.42796827148754435,0.9366666666666666,0.9584490740740742,356,3389802938368,882615779328,5662.602375799906
EIMORM,W02,F4,rep-12,0.3928105506133333,0.95,0.8820601851851854,355,3650722201600,877247070208,5713.329438003711
EIMORM,W02,F4,rep-13,0.4098114628266666,0.9291666666666667,0.9445601851851853,359,3650722201600,901943132160,5693.68432398187
EIMORM,W02,F4,rep-14,0.4089166779733332,1.0,0.9966435185185186,359,3650722201600,897648164864,5710.151582665276
EIMORM,W02,F4,rep-15,0.3910209809066666,1.0,0.9966435185185186,355,3650722201600,875099586560,5674.222943736822
EIMORM,W02,F4,rep-16,0.43426891548444424,0.9375,0.9584490740740742,358,3398392872960,892279455744,5665.9592759096995
EIMORM,W02,F4,rep-17,0.4178645265066665,1.0,0.9966435185185186,358,3650722201600,892279455744,8177.070846650167
EIMORM,W02,F4,rep-18,0.3946001203199999,1.0,0.9966435185185186,358,3650722201600,895500681216,5688.743928127224
EIMORM,W02,F4,rep-19,0.40533753855999993,0.925,0.9306712962962964,360,3650722201600,907311841280,5746.658362841117
EIMORM,W02,F4,rep-20,0.41875931135999983,0.9408333333333333,0.9630787037037037,360,3650722201600,908385583104,5712.961534052738
EIMORM,W02,F4,rep-21,0.4237701065386665,0.9375,0.9445601851851853,353,3446711255040,865435910144,5686.36421894189
EIMORM,W02,F4,rep-22,0.43331447830755543,0.9375,0.9584490740740742,357,3398392872960,884763262976,5773.969886184204
EIMORM,W02,F4,rep-23,0.40444275370666655,1.0,0.9966435185185186,357,3650722201600,883689521152,5696.956327868975
EIMORM,W02,F4,rep-24,0.43083413044839847,0.9366666666666666,0.9584490740740742,357,3389802938368,886910746624,5713.143495842814
EIMORM,W02,F4,rep-25,0.444767724430222,0.9375,0.9584490740740742,360,3398392872960,904090615808,5713.382977686706
EIMORM,W02,F4,rep-26,0.4333144783075554,0.9375,0.9445601851851853,348,3446711255040,870804619264,5610.519132911577
EIMORM,W02,F4,rep-27,0.4145942630035586,0.9366666666666666,0.9584490740740742,355,3389802938368,875099586560,5701.619368279353
EIMORM,W02,F4,rep-28,0.3847574869333332,0.9291666666666667,0.941087962962963,355,3650722201600,870804619264,8729.635251060245
EIMORM,W02,F4,rep-29,0.3981792597333333,0.9416666666666667,0.9480324074074075,359,3650722201600,898721906688,5720.351444819244
EIMORM,W02,F4,rep-30,0.3856522717866665,0.9283333333333333,0.9561342592592593,357,3650722201600,887984488448,5699.177013797453
EIMORM,W03,F0,rep-01,1.0996905847466962,1.0,0.9497569444444447,416,4101693767680,1029718409216,8505.386462798924
EIMORM,W03,F0,rep-02,1.0880583816533629,1.0,0.9497569444444447,417,4101693767680,1030792151040,6336.658066094969
EIMORM,W03,F0,rep-03,1.1005853696000296,1.0,0.9497569444444447,418,4101693767680,1031865892864,6031.290848288336
EIMORM,W03,F0,rep-04,1.1068488635733629,1.0,0.9497569444444447,417,4101693767680,1032939634688,10287.688785989303
EIMORM,W03,F0,rep-05,1.096111445333363,1.0,0.9497569444444447,415,4101693767680,1030792151040,6021.016574159148
EIMORM,W03,F0,rep-06,1.1005853696000296,1.0,0.9497569444444447,418,4101693767680,1031865892864,6052.75361603708
EIMORM,W03,F0,rep-07,1.114901927253363,1.0,0.9497569444444447,414,4101693767680,1030792151040,9237.008871874423
EIMORM,W03,F0,rep-08,1.0862688119466961,1.0,0.9497569444444447,422,4101693767680,1030792151040,6092.51975287043
EIMORM,W03,F0,rep-09,1.074636608853363,1.0,0.9497569444444447,421,4101693767680,1031865892864,6097.816527093528
EIMORM,W03,F0,rep-10,1.1131123575466964,1.0,0.9497569444444447,415,4101693767680,1029718409216,9397.570163244382
EIMORM,W03,F0,rep-11,1.0987957998933628,1.0,0.9497569444444447,418,4101693767680,1025423441920,6053.602239044267
EIMORM,W03,F0,rep-12,1.090742736213363,1.0,0.9497569444444447,420,4101693767680,1026497183744,6129.60753616062
EIMORM,W03,F0,rep-13,1.1077436484266963,1.0,0.9497569444444447,415,4101693767680,1030792151040,9629.229388141539
EIMORM,W03,F0,rep-14,1.1068488635733629,1.0,0.9497569444444447,417,4101693767680,1030792151040,6071.510288136778
EIMORM,W03,F0,rep-15,1.0889531665066963,1.0,0.9497569444444447,421,4101693767680,1029718409216,6102.906977219391
EIMORM,W03,F0,rep-16,1.1050592938666963,1.0,0.9497569444444447,417,4101693767680,1028644667392,6044.022435104125
EIMORM,W03,F0,rep-17,1.1157967121066963,1.0,0.9497569444444447,417,4101693767680,1028644667392,6065.116875310196
EIMORM,W03,F0,rep-18,1.0925323059200296,1.0,0.9497569444444447,417,4101693767680,1030792151040,10591.306304791942
EIMORM,W03,F0,rep-19,1.1032697241600296,1.0,0.9497569444444447,414,4101693767680,1031865892864,6068.643435020931
EIMORM,W03,F0,rep-20,1.1166914969600295,1.0,0.9497569444444447,413,4101693767680,1030792151040,6050.016075911117
EIMORM,W03,F0,rep-21,1.0952166604800295,1.0,0.9497569444444447,421,4101693767680,1024349700096,10626.97422587371
EIMORM,W03,F0,rep-22,1.104164509013363,1.0,0.9497569444444447,419,4101693767680,1028644667392,6065.832698834129
EIMORM,W03,F0,rep-23,1.1023749393066962,1.0,0.9497569444444447,421,4101693767680,1031865892864,6100.282964122016
EIMORM,W03,F0,rep-24,1.101480154453363,1.0,0.9497569444444447,419,4101693767680,1030792151040,6102.473169768928
EIMORM,W03,F0,rep-25,1.114901927253363,1.0,0.9497569444444447,415,4101693767680,1030792151040,6087.299535240163
EIMORM,W03,F0,rep-26,1.104164509013363,1.0,0.9497569444444447,417,4101693767680,1029718409216,6035.243597943918
EIMORM,W03,F0,rep-27,1.0862688119466963,1.0,0.9497569444444447,416,4101693767680,1016833507328,6128.351081060828
EIMORM,W03,F0,rep-28,1.082689672533363,1.0,0.9497569444444447,421,4101693767680,1025423441920,11294.375585988746
EIMORM,W03,F0,rep-29,1.096111445333363,1.0,0.9497569444444447,416,4101693767680,1029718409216,6030.16873409797
EIMORM,W03,F0,rep-30,1.0835844573866962,1.0,0.9497569444444447,418,4101693767680,1029718409216,6081.892544651055
EIMORM,W03,F1,rep-01,1.1230882567625833,0.9791666666666666,0.937604166666667,416,4016868163584,1029718409216,6042.34150404227
EIMORM,W03,F1,rep-02,1.111208559986413,0.9791666666666666,0.9376041666666667,417,4019015647232,1030792151040,6073.220383521402
EIMORM,W03,F1,rep-03,1.1005853696000296,0.9808333333333333,0.9323958333333336,418,4101693767680,1031865892864,11575.363924872363
EIMORM,W03,F1,rep-04,1.1303988393940727,0.9791666666666666,0.9141666666666667,417,4034048032768,1032939634688,6030.616086936789
EIMORM,W03,F1,rep-05,1.096111445333363,1.0,0.9497569444444447,415,4101693767680,1030792151040,6032.80376305338
EIMORM,W03,F1,rep-06,1.1005853696000296,1.0,0.9497569444444447,418,4101693767680,1031865892864,6087.26260921685
EIMORM,W03,F1,rep-07,1.1386232448544984,0.9791666666666666,0.9341319444444447,414,4035121774592,1030792151040,6055.7909009366995
EIMORM,W03,F1,rep-08,1.1093809143285407,0.9791666666666666,0.9141666666666667,422,4034048032768,1030792151040,6071.485287044197
EIMORM,W03,F1,rep-09,1.074636608853363,1.0,0.9497569444444447,421,4101693767680,1031865892864,6083.988779922947
EIMORM,W03,F1,rep-10,1.136795599196626,0.9791666666666666,0.9141666666666667,415,4034048032768,1029718409216,13545.744535076665
EIMORM,W03,F1,rep-11,1.1221744339336472,0.9791666666666666,0.9376041666666667,418,4019015647232,1025423441920,6035.904786796891
EIMORM,W03,F1,rep-12,1.090742736213363,1.0,0.9497569444444447,420,4101693767680,1026497183744,6072.954082061187
EIMORM,W03,F1,rep-13,1.1077436484266963,1.0,0.9497569444444447,415,4101693767680,1030792151040,13741.296660213266
EIMORM,W03,F1,rep-14,1.1124109181641837,0.9791666666666666,0.9347106481481485,417,4063039062016,1030792151040,6011.217033796129
EIMORM,W03,F1,rep-15,1.1121223828153493,0.9791666666666666,0.9141666666666667,421,4034048032768,1029718409216,14235.678019060288
EIMORM,W03,F1,rep-16,1.1285711937362004,0.9791666666666666,0.9341319444444447,417,4035121774592,1028644667392,6045.980758994119
EIMORM,W03,F1,rep-17,1.1157967121066963,1.0,0.9497569444444447,417,4101693767680,1028644667392,6039.664845156949
EIMORM,W03,F1,rep-18,1.0925323059200296,1.0,0.9497569444444447,417,4101693767680,1030792151040,6036.062094819499
EIMORM,W03,F1,rep-19,1.1032697241600296,1.0,0.9497569444444447,414,4101693767680,1031865892864,6044.309233053355
EIMORM,W03,F1,rep-20,1.1404508905123705,0.9791666666666666,0.9341319444444447,413,4035121774592,1030792151040,6042.452257650439
EIMORM,W03,F1,rep-21,1.0952166604800295,1.0,0.9497569444444447,421,4101693767680,1024349700096,6024.150833225576
EIMORM,W03,F1,rep-22,1.104164509013363,1.0,0.9497569444444447,419,4101693767680,1028644667392,6021.312380136806
EIMORM,W03,F1,rep-23,1.1258297252493918,0.9791666666666666,0.9341319444444447,421,4035121774592,1031865892864,6047.242106462363
EIMORM,W03,F1,rep-24,1.1249159024204558,0.9791666666666666,0.9341319444444447,419,4035121774592,1030792151040,14448.978771659313
EIMORM,W03,F1,rep-25,1.1386232448544984,0.9791666666666666,0.9376041666666667,415,4019015647232,1030792151040,6025.300018853159
EIMORM,W03,F1,rep-26,1.120346788275775,0.9791666666666666,0.937604166666667,417,4016868163584,1029718409216,5975.693995991605
EIMORM,W03,F1,rep-27,1.0862688119466963,1.0,0.9497569444444447,416,4101693767680,1016833507328,5974.505423917435
EIMORM,W03,F1,rep-28,1.082689672533363,0.9825,0.9141666666666669,421,4101693767680,1025423441920,6037.811458780197
EIMORM,W03,F1,rep-29,1.096111445333363,1.0,0.9497569444444447,416,4101693767680,1029718409216,6027.074091456598
EIMORM,W03,F1,rep-30,1.0835844573866962,0.9825,0.9159027777777777,418,4101693767680,1029718409216,6006.321148597635
EIMORM,W03,F2,rep-01,1.0429535279713504,0.9283333333333333,0.9068923611111114,415,3868691791872,1029718409216,6253.283753001597
EIMORM,W03,F2,rep-02,1.0492529753824855,0.9483333333333334,0.9179166666666668,417,3882650435584,1030792151040,6013.371674227528
EIMORM,W03,F2,rep-03,1.086768154620477,0.9616666666666667,0.8840711805555559,418,3956738621440,1032939634688,5979.992937122006
EIMORM,W03,F2,rep-04,1.0812243454216308,0.955,0.9148524305555559,417,3937411268608,1032939634688,6023.463457531761
EIMORM,W03,F2,rep-05,1.0624392784842376,0.9475,0.9108593750000004,415,3920231399424,1030792151040,5969.36905226903
EIMORM,W03,F2,rep-06,1.0737418240000247,0.95,0.8814670138888893,417,3926673850368,1030792151040,5959.766865009442
EIMORM,W03,F2,rep-07,1.0822187331368691,0.95,0.9173784722222225,414,3920231399424,1030792151040,5943.839164334349
EIMORM,W03,F2,rep-08,1.0634443871525974,0.9533333333333334,0.9203385416666671,421,3923452624896,1029718409216,5963.110508950194
EIMORM,W03,F2,rep-09,1.0484662971927046,0.9558333333333333,0.9238888888888893,421,3905199013888,1031865892864,6018.539891607361
EIMORM,W03,F2,rep-10,1.0812834698226785,0.9458333333333333,0.9168489583333336,415,3888019144704,1030792151040,5953.259422152769
EIMORM,W03,F2,rep-11,1.077489613961631,0.9533333333333334,0.8801649305555559,418,3939558752256,1025423441920,14321.414992329665
EIMORM,W03,F2,rep-12,1.0634443871525998,0.9541666666666667,0.918559027777778,419,3935263784960,1026497183744,5986.549262073822
EIMORM,W03,F2,rep-13,1.0932644026182083,0.9625,0.9276649305555558,415,3940632494080,1030792151040,15340.542743651895
EIMORM,W03,F2,rep-14,1.086847652714934,0.9533333333333334,0.8801649305555559,416,3941706235904,1029718409216,5969.189154013293
EIMORM,W03,F2,rep-15,1.0671831915672156,0.9533333333333334,0.8801649305555559,421,3939558752256,1029718409216,5954.626628983533
EIMORM,W03,F2,rep-16,1.064256472197906,0.9408333333333333,0.8775607638888893,417,3901977788416,1028644667392,5955.62691023224
EIMORM,W03,F2,rep-17,1.091528305827404,0.9558333333333333,0.9212847222222226,417,3905199013888,1028644667392,5947.107101121219
EIMORM,W03,F2,rep-18,1.0746714706008949,0.9625,0.9226128472222226,416,3922378883072,1030792151040,5962.066488194978
EIMORM,W03,F2,rep-19,1.0756272354556875,0.9466666666666667,0.8788628472222225,414,3924526366720,1031865892864,5972.1631733409595
EIMORM,W03,F2,rep-20,1.0718447536396045,0.9433333333333334,0.9202083333333336,412,3865470566400,1029718409216,5948.316688125487
EIMORM,W03,F2,rep-21,1.0821086434078189,0.96,0.8814670138888893,421,3958886105088,1024349700096,5956.918167503318
EIMORM,W03,F2,rep-22,1.0699776107695274,0.9491666666666667,0.9178298611111114,419,3903051530240,1028644667392,5932.38424192532
EIMORM,W03,F2,rep-23,1.0604740521235918,0.9375,0.9109288194444446,421,3885871661056,1031865892864,5956.94799037301
EIMORM,W03,F2,rep-24,1.083030248083074,0.9583333333333334,0.9148003472222225,419,3954591137792,1030792151040,5952.07122262218
EIMORM,W03,F2,rep-25,1.1016553896152776,0.9616666666666667,0.8840711805555559,415,3956738621440,1030792151040,5932.744293299038
EIMORM,W03,F2,rep-26,1.0784183998885297,0.9566666666666667,0.9173524305555558,418,3937411268608,1031865892864,5894.687300460646
EIMORM,W03,F2,rep-27,1.0653313136292686,0.9558333333333333,0.9217968750000002,416,3927747592192,1016833507328,5911.20931005571
EIMORM,W03,F2,rep-28,1.0550192115501587,0.9533333333333334,0.8801649305555559,421,3934190043136,1025423441920,5975.709246238694
EIMORM,W03,F2,rep-29,1.0643805177750958,0.9541666666666667,0.9203993055555558,416,3897682821120,1029718409216,5935.164082737174
EIMORM,W03,F2,rep-30,1.0559863021062073,0.955,0.920494791666667,418,3920231399424,1029718409216,5943.0492129176855
EIMORM,W03,F3,rep-01,1.0996905847466962,1.0,0.9497569444444447,416,4101693767680,1029718409216,5941.892575123347
EIMORM,W03,F3,rep-02,1.0880583816533629,1.0,0.9497569444444447,417,4101693767680,1030792151040,5968.786158744479
EIMORM,W03,F3,rep-03,1.1005853696000296,1.0,0.9497569444444447,418,4101693767680,1031865892864,6259.463990078075
EIMORM,W03,F3,rep-04,1.1068488635733629,1.0,0.9497569444444447,417,4101693767680,1032939634688,5942.391658871202
EIMORM,W03,F3,rep-05,1.096111445333363,1.0,0.9497569444444447,415,4101693767680,1030792151040,5984.128005045932
EIMORM,W03,F3,rep-06,1.1005853696000296,1.0,0.9497569444444447,418,4101693767680,1031865892864,5978.853269072715
EIMORM,W03,F3,rep-07,1.114901927253363,1.0,0.9497569444444447,414,4101693767680,1030792151040,5968.430630833609
EIMORM,W03,F3,rep-08,1.0862688119466961,1.0,0.9497569444444447,422,4101693767680,1030792151040,16128.597522416385
EIMORM,W03,F3,rep-09,1.074636608853363,1.0,0.9497569444444447,421,4101693767680,1031865892864,6017.424654477509
EIMORM,W03,F3,rep-10,1.1131123575466964,1.0,0.9497569444444447,415,4101693767680,1029718409216,16598.20763580501
EIMORM,W03,F3,rep-11,1.0987957998933628,1.0,0.9497569444444447,418,4101693767680,1025423441920,6015.171263832599
EIMORM,W03,F3,rep-12,1.090742736213363,1.0,0.9497569444444447,420,4101693767680,1026497183744,6065.839702729136
EIMORM,W03,F3,rep-13,1.1077436484266963,1.0,0.9497569444444447,415,4101693767680,1030792151040,6107.861260214122
EIMORM,W03,F3,rep-14,1.1068488635733629,1.0,0.9497569444444447,417,4101693767680,1030792151040,6031.033634004416
EIMORM,W03,F3,rep-15,1.0889531665066963,1.0,0.9497569444444447,421,4101693767680,1029718409216,6011.904757178854
EIMORM,W03,F3,rep-16,1.1050592938666963,1.0,0.9497569444444447,417,4101693767680,1028644667392,6303.419454663526
EIMORM,W03,F3,rep-17,1.1157967121066963,1.0,0.9497569444444447,417,4101693767680,1028644667392,6140.423393138917
EIMORM,W03,F3,rep-18,1.0925323059200296,1.0,0.9497569444444447,417,4101693767680,1030792151040,6205.217601091135
EIMORM,W03,F3,rep-19,1.1032697241600296,1.0,0.9497569444444447,414,4101693767680,1031865892864,6049.237128696404
EIMORM,W03,F3,rep-20,1.1166914969600295,1.0,0.9497569444444447,413,4101693767680,1030792151040,6163.468094018754
EIMORM,W03,F3,rep-21,1.0952166604800295,1.0,0.9497569444444447,421,4101693767680,1024349700096,49693.024253152544
EIMORM,W03,F3,rep-22,1.104164509013363,1.0,0.9497569444444447,419,4101693767680,1028644667392,6192.5280705909245
EIMORM,W03,F3,rep-23,1.1023749393066962,1.0,0.9497569444444447,421,4101693767680,1031865892864,18079.0409836045
EIMORM,W03,F3,rep-24,1.101480154453363,1.0,0.9497569444444447,419,4101693767680,1030792151040,6073.086317977868
EIMORM,W03,F3,rep-25,1.114901927253363,1.0,0.9497569444444447,415,4101693767680,1030792151040,17553.890865587164
EIMORM,W03,F3,rep-26,1.104164509013363,1.0,0.9497569444444447,417,4101693767680,1029718409216,5993.149042420555
EIMORM,W03,F3,rep-27,1.0862688119466963,1.0,0.9497569444444447,416,4101693767680,1016833507328,6072.639219724806
EIMORM,W03,F3,rep-28,1.082689672533363,1.0,0.9497569444444447,421,4101693767680,1025423441920,6365.553833864396
EIMORM,W03,F3,rep-29,1.096111445333363,1.0,0.9497569444444447,416,4101693767680,1029718409216,6296.604827890405
EIMORM,W03,F3,rep-30,1.0835844573866962,1.0,0.9497569444444447,418,4101693767680,1029718409216,6243.160548590822
EIMORM,W03,F4,rep-01,1.0996905847466962,1.0,0.9497569444444447,416,4101693767680,1029718409216,6116.767940984573
EIMORM,W03,F4,rep-02,1.0467820725749162,0.9375,0.9124305555555559,417,4005057003520,1030792151040,6143.517504679039
EIMORM,W03,F4,rep-03,1.1005853696000296,1.0,0.9497569444444447,418,4101693767680,1031865892864,6089.623127336381
